날짜,지점,강수량(mm)
20220306,동두천,0.0
20220307,동두천,0.0
20220308,동두천,0.0
20220309,동두천,0.0
20220310,동두천,0.0
20220311,동두천,0.0
20220312,동두천,11.0
20220313,동두천,25.9
20220314,동두천,5.9
20220315,동두천,0.0
20220316,동두천,0.0
20220317,동두천,0.0
20220318,동두천,0.0
20220319,동두천,10.8
20220320,동두천,0.1
20220321,동두천,0.0
20220322,동두천,0.0
20220323,동두천,0.0
20220324,동두천,0.0
20220325,동두천,10.0
20220326,동두천,24.3
20220327,동두천,0.0
20220328,동두천,0.0
20220329,동두천,0.0
20220330,동두천,0.8
20220331,동두천,0.5
20220401,동두천,0.0
20220402,동두천,0.0
20220403,동두천,0.0
20220404,동두천,0.0
20220405,동두천,0.0
20220406,동두천,0.0
20220407,동두천,0.0
20220408,동두천,0.0
20220409,동두천,0.0
20220410,동두천,0.0
20220411,동두천,0.0
20220412,동두천,2.3
20220413,동두천,0.1
20220414,동두천,0.0
20220415,동두천,0.0
20220416,동두천,0.0
20220417,동두천,0.0
20220418,동두천,0.0
20220419,동두천,0.0
20220420,동두천,0.0
20220421,동두천,0.0
20220422,동두천,0.0
20220423,동두천,0.0
20220424,동두천,0.0
20220425,동두천,0.1
20220426,동두천,0.0
20220427,동두천,0.0
20220428,동두천,0.1
20220429,동두천,15.2
20220430,동두천,0.0
20220501,동두천,0.0
20220502,동두천,0.0
20220503,동두천,0.0
20220504,동두천,0.0
20220505,동두천,0.0
20220506,동두천,0.0
20220507,동두천,0.1
20220508,동두천,2.4
20220509,동두천,0.0
20220510,동두천,0.0
20220511,동두천,0.0
20220512,동두천,0.0
20220513,동두천,0.0
20220514,동두천,0.0
20220515,동두천,0.0
20220516,동두천,0.0
20220517,동두천,0.0
20220518,동두천,0.4
20220519,동두천,0.0
20220520,동두천,0.0
20220521,동두천,0.0
20220522,동두천,0.0
20220523,동두천,0.0
20220524,동두천,0.0
20220525,동두천,13.3
20220526,동두천,0.0
20220527,동두천,0.0
20220528,동두천,0.0
20220529,동두천,0.0
20220530,동두천,0.2
20220531,동두천,0.0
20220601,동두천,0.0
20220602,동두천,0.0
20220603,동두천,0.0
20220604,동두천,0.0
20220605,동두천,0.0
20220606,동두천,17.0
20220607,동두천,0.0
20220608,동두천,0.0
20220609,동두천,1.3
20220610,동두천,2.4
20220611,동두천,0.0
20220612,동두천,0.0
20220613,동두천,37.9
20220614,동두천,0.0
20220615,동두천,32.9
20220616,동두천,1.6
20220617,동두천,0.0
20220618,동두천,0.0
20220619,동두천,0.4
20220620,동두천,0.0
20220621,동두천,0.0
20220622,동두천,0.0
20220623,동두천,115.9
20220624,동두천,4.8
20220625,동두천,0.0
20220626,동두천,0.0
20220627,동두천,8.5
20220628,동두천,13.6
20220629,동두천,66.6
20220630,동두천,219.9
20220701,동두천,0.0
20220702,동두천,0.0
20220703,동두천,0.0
20220704,동두천,0.0
20220705,동두천,0.4
20220706,동두천,22.7
20220707,동두천,3.2
20220708,동두천,2.6
20220709,동두천,0.1
20220710,동두천,0.0
20220711,동두천,0.4
20220712,동두천,0.0
20220713,동두천,83.5
20220714,동두천,1.7
20220715,동두천,0.0
20220716,동두천,7.4
20220717,동두천,0.0
20220718,동두천,0.0
20220719,동두천,0.0
20220720,동두천,0.4
20220721,동두천,28.9
20220722,동두천,7.7
20220723,동두천,40.0
20220724,동두천,10.1
20220725,동두천,0.0
20220726,동두천,0.0
20220727,동두천,0.0
20220728,동두천,0.0
20220729,동두천,0.0
20220730,동두천,1.4
20220731,동두천,92.2
20220801,동두천,65.9
20220802,동두천,40.0
20220803,동두천,8.8
20220804,동두천,2.5
20220805,동두천,0.1
20220806,동두천,0.6
20220807,동두천,0.4
20220808,동두천,147.2
20220809,동두천,93.3
20220810,동두천,0.6
20220811,동두천,1.4
20220812,동두천,0.0
20220813,동두천,5.5
20220814,동두천,4.8
20220815,동두천,36.9
20220816,동두천,0.0
20220817,동두천,25.7
20220818,동두천,0.0
20220819,동두천,45.6
20220820,동두천,1.1
20220821,동두천,0.0
20220822,동두천,3.5
20220823,동두천,1.9
20220824,동두천,0.0
20220825,동두천,0.6
20220826,동두천,0.0
20220827,동두천,0.0
20220828,동두천,0.0
20220829,동두천,2.4
20220830,동두천,17.9
20220831,동두천,0.1
20220901,동두천,0.0
20220902,동두천,0.0
20220903,동두천,0.0
20220904,동두천,50.3
20220905,동두천,106.6
20220906,동두천,19.5
20220907,동두천,0.0
20220908,동두천,0.0
20220909,동두천,0.0
20220910,동두천,0.0
20220911,동두천,0.0
20220912,동두천,0.0
20220913,동두천,0.0
20220914,동두천,0.0
20220915,동두천,0.0
20220916,동두천,9.6
20220917,동두천,14.7
20220918,동두천,0.0
20220919,동두천,0.0
20220920,동두천,0.0
20220921,동두천,0.0
20220922,동두천,0.0
20220923,동두천,3.8
20220924,동두천,0.0
20220925,동두천,0.0
20220926,동두천,0.0
20220927,동두천,0.0
20220928,동두천,0.0
20220929,동두천,0.0
20220930,동두천,0.0
20221001,동두천,0.0
20221002,동두천,22.3
20221003,동두천,90.1
20221004,동두천,14.3
20221005,동두천,0.2
20221006,동두천,0.0
20221007,동두천,0.0
20221008,동두천,0.0
20221009,동두천,18.1
20221010,동두천,1.2
20221011,동두천,0.0
20221012,동두천,0.0
20221013,동두천,0.0
20221014,동두천,0.0
20221015,동두천,0.0
20221016,동두천,0.1
20221017,동두천,0.0
20221018,동두천,0.0
20221019,동두천,0.0
20221020,동두천,0.0
20221021,동두천,0.0
20221022,동두천,0.0
20221023,동두천,0.0
20221024,동두천,0.0
20221025,동두천,0.0
20221026,동두천,0.0
20221027,동두천,0.0
20221028,동두천,0.0
20221029,동두천,0.0
20221030,동두천,0.0
20221031,동두천,0.0
20221101,동두천,0.0
20221102,동두천,0.0
20221103,동두천,0.0
20221104,동두천,0.0
20221105,동두천,0.0
20221106,동두천,0.0
20221107,동두천,0.0
20221108,동두천,0.0
20221109,동두천,0.0
20221110,동두천,0.0
20221111,동두천,0.0
20221112,동두천,35.7
20221113,동두천,0.1
20221114,동두천,0.0
20221115,동두천,1.4
20221116,동두천,0.0
20221117,동두천,0.0
20221118,동두천,0.0
20221119,동두천,0.0
20221120,동두천,0.0
20221121,동두천,0.0
20221122,동두천,0.0
20221123,동두천,0.0
20221124,동두천,0.0
20221125,동두천,1.6
20221126,동두천,0.0
20221127,동두천,0.0
20221128,동두천,45.7
20221129,동두천,4.2
20221130,동두천,0.0
20221201,동두천,0.0
20221202,동두천,0.0
20221203,동두천,1.2
20221204,동두천,0.0
20221205,동두천,0.0
20221206,동두천,0.3
20221207,동두천,0.0
20221208,동두천,0.0
20221209,동두천,0.1
20221210,동두천,0.0
20221211,동두천,0.0
20221212,동두천,3.2
20221213,동두천,0.0
20221214,동두천,0.0
20221215,동두천,1.2
20221216,동두천,0.0
20221217,동두천,0.0
20221218,동두천,0.0
20221219,동두천,0.0
20221220,동두천,0.0
20221221,동두천,5.9
20221222,동두천,0.0
20221223,동두천,0.0
20221224,동두천,0.0
20221225,동두천,0.0
20221226,동두천,0.0
20221227,동두천,0.0
20221228,동두천,0.1
20221229,동두천,0.0
20221230,동두천,0.0
20221231,동두천,0.0
20230101,동두천,0.0
20230102,동두천,0.0
20230103,동두천,0.0
20230104,동두천,0.0
20230105,동두천,0.0
20230106,동두천,5.3
20230107,동두천,0.3
20230108,동두천,0.0
20230109,동두천,0.0
20230110,동두천,0.0
20230111,동두천,0.0
20230112,동두천,0.0
20230113,동두천,32.8
20230114,동두천,3.2
20230115,동두천,3.4
20230116,동두천,0.0
20230117,동두천,0.0
20230118,동두천,0.0
20230119,동두천,4.5
20230120,동두천,0.0
20230121,동두천,0.0
20230122,동두천,0.1
20230123,동두천,0.0
20230124,동두천,0.0
20230125,동두천,0.0
20230126,동두천,0.0
20230127,동두천,0.0
20230128,동두천,0.0
20230129,동두천,0.2
20230130,동두천,0.0
20230131,동두천,0.0
20230201,동두천,0.0
20230202,동두천,0.0
20230203,동두천,0.0
20230204,동두천,0.0
20230205,동두천,0.0
20230206,동두천,0.0
20230207,동두천,0.0
20230208,동두천,0.0
20230209,동두천,0.0
20230210,동두천,0.4
20230211,동두천,0.0
20230212,동두천,0.0
20230213,동두천,0.0
20230214,동두천,0.0
20230215,동두천,0.0
20230216,동두천,0.0
20230217,동두천,0.0
20230218,동두천,0.0
20230219,동두천,0.1
20230220,동두천,0.0
20230221,동두천,0.0
20230222,동두천,0.0
20230223,동두천,0.0
20230224,동두천,0.0
20230225,동두천,0.0
20230226,동두천,0.0
20230227,동두천,0.0
20230228,동두천,0.0
20230301,동두천,0.0
20230302,동두천,0.0
20230303,동두천,0.0
20230304,동두천,0.0
20230305,동두천,0.0
20230306,동두천,0.0
20230307,동두천,0.0
20230308,동두천,3.5
20230309,동두천,2.5
20230310,동두천,0.0
20230311,동두천,0.0
20230312,동두천,8.4
20230313,동두천,0.0
20230314,동두천,0.0
20230315,동두천,0.0
20230316,동두천,0.0
20230317,동두천,0.0
20230318,동두천,0.0
20230319,동두천,0.0
20230320,동두천,0.0
20230321,동두천,0.0
20230322,동두천,0.0
20230323,동두천,0.0
20230324,동두천,0.0
20230325,동두천,0.0
20230326,동두천,0.0
20230327,동두천,0.0
20230328,동두천,0.0
20230329,동두천,0.0
20230330,동두천,0.0
20230331,동두천,0.0
20230401,동두천,0.0
20230402,동두천,0.0
20230403,동두천,0.0
20230404,동두천,3.9
20230405,동두천,47.3
20230406,동두천,2.2
20230407,동두천,0.0
20230408,동두천,0.0
20230409,동두천,0.0
20230410,동두천,0.0
20230411,동두천,9.7
20230412,동두천,0.0
20230413,동두천,0.0
20230414,동두천,0.0
20230415,동두천,3.6
20230416,동두천,0.0
20230417,동두천,0.0
20230418,동두천,3.5
20230419,동두천,0.0
20230420,동두천,0.1
20230421,동두천,0.0
20230422,동두천,0.0
20230423,동두천,0.0
20230424,동두천,0.0
20230425,동두천,1.4
20230426,동두천,0.0
20230427,동두천,0.0
20230428,동두천,1.1
20230429,동두천,21.8
20230430,동두천,0.0
20230501,동두천,0.0
20230502,동두천,0.0
20230503,동두천,0.0
20230504,동두천,0.0
20230505,동두천,69.3
20230506,동두천,29.2
20230507,동두천,0.0
20230508,동두천,0.0
20230509,동두천,0.0
20230510,동두천,0.0
20230511,동두천,0.0
20230512,동두천,0.0
20230513,동두천,0.0
20230514,동두천,0.0
20230515,동두천,0.0
20230516,동두천,0.0
20230517,동두천,0.0
20230518,동두천,1.7
20230519,동두천,0.0
20230520,동두천,0.0
20230521,동두천,0.1
20230522,동두천,0.0
20230523,동두천,0.0
20230524,동두천,0.0
20230525,동두천,0.0
20230526,동두천,0.4
20230527,동두천,32.8
20230528,동두천,22.9
20230529,동두천,2.3
20230530,동두천,0.0
20230531,동두천,0.0
20230601,동두천,0.0
20230602,동두천,0.0
20230603,동두천,0.0
20230604,동두천,0.0
20230605,동두천,0.0
20230606,동두천,0.0
20230607,동두천,0.2
20230608,동두천,28.9
20230609,동두천,6.7
20230610,동두천,12.7
20230611,동두천,6.5
20230612,동두천,0.0
20230613,동두천,0.4
20230614,동두천,3.4
20230615,동두천,0.0
20230616,동두천,0.0
20230617,동두천,0.0
20230618,동두천,0.0
20230619,동두천,0.0
20230620,동두천,3.8
20230621,동두천,19.4
20230622,동두천,6.0
20230623,동두천,0.0
20230624,동두천,0.0
20230625,동두천,0.0
20230626,동두천,28.5
20230627,동두천,1.4
20230628,동두천,0.0
20230629,동두천,79.5
20230630,동두천,21.0
20230701,동두천,0.0
20230702,동두천,0.0
20230703,동두천,0.0
20230704,동두천,43.7
20230705,동두천,10.8
20230706,동두천,0.0
20230707,동두천,0.0
20230708,동두천,0.0
20230709,동두천,12.1
20230710,동두천,0.0
20230711,동두천,65.3
20230712,동두천,8.3
20230713,동두천,53.4
20230714,동두천,48.0
20230715,동두천,19.5
20230716,동두천,2.7
20230717,동두천,0.9
20230718,동두천,0.8
20230719,동두천,0.0
20230720,동두천,0.0
20230721,동두천,0.0
20230722,동두천,4.6
20230723,동두천,34.8
20230724,동두천,0.0
20230725,동두천,0.8
20230726,동두천,49.9
20230727,동두천,0.0
20230728,동두천,0.0
20230729,동두천,0.0
20230730,동두천,0.0
20230731,동두천,0.0
20230801,동두천,0.0
20230802,동두천,0.0
20230803,동두천,0.0
20230804,동두천,0.0
20230805,동두천,0.0
20230806,동두천,0.0
20230807,동두천,0.0
20230808,동두천,0.0
20230809,동두천,1.1
20230810,동두천,55.7
20230811,동두천,33.3
20230812,동두천,10.7
20230813,동두천,0.0
20230814,동두천,0.0
20230815,동두천,0.0
20230816,동두천,0.0
20230817,동두천,0.0
20230818,동두천,1.1
20230819,동두천,0.0
20230820,동두천,0.0
20230821,동두천,1.2
20230822,동두천,22.8
20230823,동두천,53.8
20230824,동두천,13.7
20230825,동두천,0.0
20230826,동두천,0.0
20230827,동두천,0.0
20230828,동두천,14.2
20230829,동두천,47.8
20230830,동두천,0.5
20230831,동두천,0.0
20230901,동두천,0.0
20230902,동두천,0.0
20230903,동두천,0.0
20230904,동두천,1.7
20230905,동두천,0.0
20230906,동두천,0.0
20230907,동두천,0.0
20230908,동두천,0.0
20230909,동두천,0.0
20230910,동두천,0.0
20230911,동두천,0.0
20230912,동두천,0.0
20230913,동두천,16.5
20230914,동두천,0.0
20230915,동두천,1.1
20230916,동두천,8.7
20230917,동두천,2.9
20230918,동두천,1.5
20230919,동두천,0.0
20230920,동두천,8.0
20230921,동두천,0.0
20230922,동두천,0.0
20230923,동두천,0.0
20230924,동두천,0.0
20230925,동두천,1.8
20230926,동두천,12.2
20230927,동두천,1.8
20230928,동두천,0.0
20230929,동두천,0.0
20230930,동두천,0.1
20231001,동두천,0.0
20231002,동두천,0.0
20231003,동두천,0.0
20231004,동두천,5.9
20231005,동두천,0.0
20231006,동두천,0.0
20231007,동두천,0.0
20231008,동두천,0.0
20231009,동두천,0.0
20231010,동두천,0.0
20231011,동두천,0.0
20231012,동두천,0.0
20231013,동두천,0.0
20231014,동두천,3.7
20231015,동두천,0.0
20231016,동두천,0.0
20231017,동두천,0.0
20231018,동두천,0.0
20231019,동두천,5.1
20231020,동두천,0.0
20231021,동두천,0.7
20231022,동두천,0.0
20231023,동두천,0.0
20231024,동두천,0.0
20231025,동두천,0.0
20231026,동두천,23.1
20231027,동두천,0.0
20231028,동두천,0.0
20231029,동두천,0.0
20231030,동두천,0.0
20231031,동두천,0.0
20231101,동두천,1.2
20231102,동두천,0.0
20231103,동두천,3.0
20231104,동두천,0.0
20231105,동두천,12.1
20231106,동두천,54.8
20231107,동두천,0.0
20231108,동두천,0.0
20231109,동두천,7.7
20231110,동두천,0.0
20231111,동두천,0.0
20231112,동두천,0.0
20231113,동두천,0.0
20231114,동두천,0.0
20231115,동두천,0.0
20231116,동두천,8.6
20231117,동두천,0.2
20231118,동두천,0.0
20231119,동두천,0.0
20231120,동두천,0.0
20231121,동두천,0.0
20231122,동두천,0.0
20231123,동두천,0.2
20231124,동두천,0.0
20231125,동두천,0.0
20231126,동두천,0.0
20231127,동두천,5.3
20231128,동두천,0.0
20231129,동두천,0.3
20231130,동두천,0.0
20231201,동두천,0.0
20231202,동두천,0.0
20231203,동두천,0.0
20231204,동두천,0.0
20231205,동두천,0.0
20231206,동두천,2.7
20231207,동두천,0.0
20231208,동두천,0.0
20231209,동두천,0.0
20231210,동두천,0.0
20231211,동두천,15.3
20231212,동두천,0.1
20231213,동두천,0.0
20231214,동두천,17.5
20231215,동두천,20.0
20231216,동두천,2.0
20231217,동두천,0.0
20231218,동두천,0.0
20231219,동두천,0.1
20231220,동두천,0.1
20231221,동두천,0.0
20231222,동두천,0.0
20231223,동두천,0.0
20231224,동두천,0.0
20231225,동두천,0.8
20231226,동두천,0.0
20231227,동두천,0.0
20231228,동두천,0.0
20231229,동두천,0.0
20231230,동두천,11.0
20231231,동두천,7.0
20240101,동두천,0.0
20240102,동두천,0.0
20240103,동두천,0.0
20240104,동두천,0.0
20240105,동두천,0.0
20240106,동두천,0.4
20240107,동두천,0.0
20240108,동두천,0.0
20240109,동두천,1.6
20240110,동두천,0.0
20240111,동두천,0.0
20240112,동두천,0.0
20240113,동두천,0.0
20240114,동두천,4.0
20240115,동두천,0.0
20240116,동두천,0.0
20240117,동두천,6.4
20240118,동두천,0.1
20240119,동두천,0.0
20240120,동두천,0.6
20240121,동두천,0.1
20240122,동두천,0.0
20240123,동두천,0.0
20240124,동두천,0.0
20240125,동두천,0.0
20240126,동두천,0.0
20240127,동두천,0.0
20240128,동두천,0.0
20240129,동두천,0.0
20240130,동두천,0.0
20240131,동두천,0.0
20240201,동두천,0.0
20240202,동두천,0.0
20240203,동두천,0.0
20240204,동두천,0.0
20240205,동두천,3.5
20240206,동두천,0.0
20240207,동두천,0.0
20240208,동두천,0.0
20240209,동두천,0.0
20240210,동두천,0.0
20240211,동두천,0.0
20240212,동두천,0.0
20240213,동두천,0.0
20240214,동두천,0.0
20240215,동두천,10.5
20240216,동두천,0.0
20240217,동두천,0.0
20240218,동두천,12.3
20240219,동두천,10.6
20240220,동두천,1.5
20240221,동두천,11.5
20240222,동두천,4.8
20240223,동두천,0.3
20240224,동두천,1.7
20240225,동두천,1.5
20240226,동두천,0.0
20240227,동두천,0.0
20240228,동두천,0.0
20240229,동두천,0.0
20240301,동두천,0.0
20240302,동두천,0.0
20240303,동두천,0.1
20240304,동두천,0.0
20240305,동두천,0.0
20240306,동두천,0.0
20240307,동두천,0.8
20240308,동두천,0.0
20240309,동두천,0.0
20240310,동두천,0.0
20240311,동두천,0.0
20240312,동두천,0.5
20240313,동두천,0.0
20240314,동두천,0.0
20240315,동두천,0.0
20240316,동두천,0.0
20240317,동두천,0.0
20240318,동두천,0.0
20240319,동두천,0.7
20240320,동두천,0.0
20240321,동두천,0.0
20240322,동두천,17.5
20240323,동두천,0.3
20240324,동두천,0.0
20240325,동두천,3.3
20240326,동두천,10.3
20240327,동두천,0.0
20240328,동두천,2.3
20240329,동두천,2.2
20240330,동두천,0.0
20240331,동두천,0.0
20240401,동두천,0.0
20240402,동두천,0.0
20240403,동두천,0.0
20240404,동두천,0.0
20240405,동두천,0.0
20240406,동두천,0.0
20240407,동두천,0.0
20240408,동두천,0.0
20240409,동두천,0.0
20240410,동두천,0.0
20240411,동두천,0.2
20240412,동두천,0.0
20240413,동두천,0.0
20240414,동두천,0.0
20240415,동두천,13.0
20240416,동두천,0.6
20240417,동두천,0.0
20240418,동두천,0.0
20240419,동두천,0.0
20240420,동두천,2.1
20240421,동두천,0.0
20240422,동두천,0.0
20240423,동두천,0.3
20240424,동두천,6.0
20240425,동두천,0.0
20240426,동두천,0.0
20240427,동두천,0.0
20240428,동두천,0.0
20240429,동두천,0.0
20240430,동두천,0.0
20240501,동두천,0.0
20240502,동두천,0.0
20240503,동두천,0.0
20240504,동두천,0.0
20240505,동두천,48.9
20240506,동두천,13.3
20240507,동두천,3.1
20240508,동두천,0.0
20240509,동두천,0.0
20240510,동두천,0.0
20240511,동두천,29.2
20240512,동두천,0.0
20240513,동두천,0.0
20240514,동두천,0.0
