PM25,PM10,지역명,등록일자
20.0,21.0,금천구,2024-01-01 23:07:49
2.0,3.0,금천구,2024-01-01 23:07:49
33.0,36.0,금천구,2024-01-01 23:07:49
46.0,50.0,금천구,2024-01-01 23:07:49
33.0,35.0,금천구,2024-01-02 00:07:43
19.0,20.0,금천구,2024-01-02 00:07:47
21.0,23.0,금천구,2024-01-02 00:07:47
34.0,37.0,금천구,2024-01-02 00:07:47
30.0,33.0,금천구,2024-01-02 00:07:48
34.0,37.0,금천구,2024-01-02 00:07:48
1.0,2.0,금천구,2024-01-02 00:07:48
31.0,34.0,금천구,2024-01-02 00:07:49
18.0,19.0,금천구,2024-01-02 00:07:49
30.0,33.0,금천구,2024-01-02 00:07:49
16.0,17.0,금천구,2024-01-02 00:07:49
41.0,42.0,금천구,2024-01-02 00:07:49
41.0,45.0,금천구,2024-01-02 00:07:49
40.0,44.0,금천구,2024-01-02 00:07:49
53.0,57.0,금천구,2024-01-02 00:07:50
46.0,50.0,금천구,2024-01-02 00:07:50
33.0,36.0,금천구,2024-01-02 00:07:50
13.0,14.0,금천구,2024-01-02 00:07:50
2.0,3.0,금천구,2024-01-02 00:07:50
2.0,3.0,금천구,2024-01-02 00:07:50
15.0,16.0,금천구,2024-01-02 00:07:50
1.0,2.0,금천구,2024-01-02 00:07:50
39.0,43.0,금천구,2024-01-02 00:07:51
37.0,41.0,금천구,2024-01-02 01:07:45
24.0,26.0,금천구,2024-01-02 01:07:45
37.0,39.0,금천구,2024-01-02 01:07:46
