PM25,PM10,지역명,등록일자
11.0,12.0,강남구,2024-01-01 12:08:21
6.0,7.0,강남구,2024-01-01 12:08:21
26.0,28.0,강남구,2024-01-01 12:08:21
26.0,28.0,강남구,2024-01-01 12:08:21
5.0,5.0,강남구,2024-01-01 12:08:21
1.0,2.0,강남구,2024-01-01 12:08:21
17.0,18.0,강남구,2024-01-01 12:08:21
1.0,2.0,강남구,2024-01-01 12:08:21
24.0,26.0,강남구,2024-01-01 12:08:21
35.0,38.0,강남구,2024-01-01 12:08:21
0.0,1000.0,강남구,2024-01-01 12:08:21
1.0,2.0,강남구,2024-01-01 12:08:21
28.0,30.0,강남구,2024-01-01 12:08:21
23.0,25.0,강남구,2024-01-01 12:08:21
30.0,33.0,강남구,2024-01-01 12:08:21
15.0,16.0,강남구,2024-01-01 13:07:54
12.0,13.0,강남구,2024-01-01 13:07:55
2.0,3.0,강남구,2024-01-01 13:07:55
16.0,17.0,강남구,2024-01-01 13:07:55
16.0,17.0,강남구,2024-01-01 13:07:55
22.0,24.0,강남구,2024-01-01 13:07:55
13.0,14.0,강남구,2024-01-01 13:07:56
23.0,24.0,강남구,2024-01-01 13:07:57
1.0,2.0,강남구,2024-01-01 13:08:16
16.0,17.0,강남구,2024-01-01 13:08:18
21.0,23.0,강남구,2024-01-01 13:08:18
13.0,14.0,강남구,2024-01-01 13:08:18
37.0,40.0,강남구,2024-01-01 13:08:18
5.0,5.0,강남구,2024-01-01 13:08:18
1.0,2.0,강남구,2024-01-01 13:08:18
0.0,1000.0,강남구,2024-01-01 13:08:18
16.0,17.0,강남구,2024-01-01 13:08:18
12.0,13.0,강남구,2024-01-01 13:08:18
15.0,16.0,강남구,2024-01-01 13:08:18
21.0,23.0,강남구,2024-01-01 13:08:18
16.0,17.0,강남구,2024-01-01 13:08:18
28.0,30.0,강남구,2024-01-01 13:08:18
18.0,19.0,강남구,2024-01-01 13:08:18
9.0,13.0,강남구,2024-01-01 13:08:18
27.0,29.0,강남구,2024-01-01 13:08:18
0.0,1000.0,강남구,2024-01-01 13:08:18
18.0,19.0,강남구,2024-01-01 13:08:18
0.0,1000.0,강남구,2024-01-01 13:08:18
1.0,2.0,강남구,2024-01-01 13:08:18
4.0,5.0,강남구,2024-01-01 13:08:18
14.0,15.0,강남구,2024-01-01 13:08:18
20.0,28.0,강남구,2024-01-01 13:08:18
9.0,10.0,강남구,2024-01-01 13:08:19
20.0,21.0,강남구,2024-01-01 13:08:19
12.0,13.0,강남구,2024-01-01 13:08:19
11.0,12.0,강남구,2024-01-01 13:08:19
20.0,22.0,강남구,2024-01-01 13:08:19
1.0,2.0,강남구,2024-01-01 13:08:19
1.0,2.0,강남구,2024-01-01 13:08:19
7.0,8.0,강남구,2024-01-01 13:08:19
22.0,24.0,강남구,2024-01-01 13:08:19
12.0,13.0,강남구,2024-01-01 14:07:55
12.0,13.0,강남구,2024-01-01 14:07:56
12.0,13.0,강남구,2024-01-01 14:07:57
16.0,17.0,강남구,2024-01-01 14:07:57
20.0,22.0,강남구,2024-01-01 14:07:57
10.0,11.0,강남구,2024-01-01 14:07:57
2.0,3.0,강남구,2024-01-01 14:07:57
12.0,13.0,강남구,2024-01-01 14:07:58
15.0,16.0,강남구,2024-01-01 14:08:18
13.0,14.0,강남구,2024-01-01 14:08:19
18.0,19.0,강남구,2024-01-01 14:08:19
5.0,5.0,강남구,2024-01-01 14:08:19
16.0,17.0,강남구,2024-01-01 14:08:19
1.0,2.0,강남구,2024-01-01 14:08:19
