지역명,도로명,차선,도로등급,도로유형,최고속도,링크연장,업데이트
강동구,성내로3길,1,104,0,30,128.144045433338,20230519
양천구,목동동로6길,1,104,0,30,362.831976059591,20230519
성북구,고려대로17가길,1,104,0,30,218.765779088598,20230519
양천구,신정로,1,104,0,30,146.581737729774,20230519
성북구,보문로34길,1,104,0,30,280.874154864046,20230519
강남구,헌릉로,3,104,0,60,66.58069471575,20230519
금천구,두산로,2,104,0,40,105.942109883175,20230519
마포구,마포대로20길,1,104,0,30,255.998172961271,20230519
중랑구,동일로157길,1,104,0,30,150.649515407448,20230519
구로구,서부간선도로,2,103,2,50,154.342745417173,20230519
노원구,노원로,3,104,0,50,264.348382369624,20230519
노원구,상계로,2,104,0,50,119.259048793754,20230519
성북구,종암로30길,3,104,0,50,88.022580566877,20230519
노원구,광운로,1,104,0,30,289.69513974296,20230519
노원구,노원로,3,104,0,50,299.797274320432,20230519
성동구,자동차시장길,1,107,0,50,327.720587259349,20230519
성북구,화랑로,2,104,0,60,292.814151438062,20230519
서대문구,충정로,4,103,0,60,452.621856050947,20230519
서대문구,응암로,2,104,0,60,389.961488939392,20230519
서대문구,가재울로,1,104,0,40,129.453294282654,20230519
노원구,화랑로51나길,1,104,0,30,32.184518231786,20230519
금천구,시흥대로2길,1,104,0,30,46.251934364429,20230519
강동구,풍성로,1,104,0,40,496.856320433885,20230519
도봉구,해등로,2,104,0,30,264.861818402,20230519
도봉구,해등로,2,104,0,30,176.707319038997,20230519
도봉구,시루봉로,1,104,0,30,585.874859573947,20230519
도봉구,도봉로168길,1,104,0,60,302.976997533771,20230519
영등포구,문래북로,1,104,0,30,69.819122215671,20230519
동대문구,한빛로,1,104,0,40,151.115422130579,20230519
광진구,강변북로,1,102,0,40,299.333086737812,20230519
서초구,사평대로,2,104,0,50,360.394380023673,20230519
중구,수표로,1,104,0,30,43.114040369767,20230519
서초구,바우뫼로,2,104,0,30,469.193296842851,20230519
송파구,양산로4길,1,104,0,30,147.668655649621,20230519
용산구,강변북로,1,102,0,40,388.533609665508,20230519
광진구,강변북로,1,102,0,40,363.041549636277,20230519
송파구,도곡로61길,1,104,0,30,84.992391301772,20230519
송파구,양재대로,2,104,0,50,185.564906260568,20230519
강서구,양천로28길,1,104,0,30,127.621961210533,20230519
영등포구,신길로42길,1,104,0,30,147.597471769317,20230519
강서구,수명로,1,104,0,40,39.05146672088,20230519
강동구,명일로.양재대로84길,1,104,0,30,353.227718372731,20230519
은평구,연서로20길,1,104,0,30,416.375266472736,20230519
영등포구,신길로,2,104,0,50,92.007878092383,20230519
은평구,갈현로45길,1,104,0,30,296.745320942238,20230519
은평구,진관3로,1,104,0,30,207.295603279595,20230519
노원구,동부간선도로,1,102,0,60,55.581484798185,20230519
중랑구,겸재로,2,104,0,50,270.83098590993,20230519
중랑구,중랑역로,2,104,0,30,156.904695668289,20230519
양천구,화곡로,3,104,0,50,121.863212734427,20230519
중구,청구로1길,1,104,0,40,129.39908376183,20230519
마포구,성산로,1,103,0,40,293.29142058017,20230519
광진구,강변북로,2,102,0,40,134.172630266562,20230519
성동구,강변북로,5,102,0,80,431.811497088743,20230519
동대문구,안암로,1,104,0,60,70.409400150459,20230519
서대문구,내부순환도로,1,102,0,40,527.866885348194,20230519
중구,을지로,3,104,0,50,204.777346551614,20230519
중랑구,면목로,2,104,0,50,50.791145497893,20230519
서대문구,성산로,1,103,0,40,44.875614506536,20230519
노원구,상계로3길,1,107,0,50,75.328787556883,20230519
동대문구,왕산로9길,1,104,0,30,182.784518799224,20230519
용산구,한강대로38길,2,107,0,60,155.779080959712,20230519
강남구,봉은사로,3,104,0,50,75.783036778739,20230519
양천구,곰달래로5길,1,104,0,30,229.10104326838,20230519
동대문구,천호대로,4,104,0,60,101.828435771573,20230519
구로구,디지털로32길,3,104,0,30,254.910761016707,20230519
은평구,갈현로33길,1,104,0,30,522.326043261908,20230519
은평구,연서로,2,104,0,50,778.051819899494,20230519
강서구,올림픽대로,2,102,0,50,242.569206495082,20230519
강남구,언주로,4,104,0,50,65.034379848828,20230519
구로구,중앙로6길,1,104,0,30,52.897290339402,20230519
구로구,개봉로,2,106,0,60,46.781085267269,20230519
영등포구,노들로,2,104,2,50,512.592904744294,20230519
양천구,신월로20길,1,104,0,40,75.557451383337,20230519
송파구,잠실로,2,107,0,50,61.181199806458,20230519
노원구,중계로19길,1,104,0,30,401.92409324127,20230519
은평구,증산서길,1,104,0,30,496.165412519072,20230519
송파구,마천로,2,104,0,40,442.97696109927,20230519
양천구,중앙로34길,1,104,0,10,114.603164802752,20230519
종로구,삼일대로,4,104,0,30,170.923338413966,20230519
강동구,풍성로,1,104,0,40,120.866984151667,20230519
종로구,북촌로5길,1,104,0,30,248.659039639028,20230519
송파구,위례대로,3,107,0,50,173.621351572203,20230519
성동구,난계로4길,1,104,0,40,469.803812034122,20230519
성동구,금호로13길,1,104,0,30,197.744410277312,20230519
광진구,아차산로,1,104,0,30,210.398388899754,20230519
서초구,잠원로,1,104,0,30,579.297978729293,20230519
구로구,경인로,3,103,0,50,339.838930798937,20230519
노원구,상계로5길,1,104,0,30,104.298686743319,20230519
금천구,가산로,2,104,0,40,80.133285254859,20230519
노원구,노해로,3,107,0,60,21.488324573668,20230519
중구,퇴계로,3,104,0,50,272.643758789443,20230519
강서구,남부순환로,1,104,0,10,312.418462603898,20230519
강서구,강서로18길,1,104,0,30,237.201949690389,20230519
강서구,곰달래로35길,1,104,0,30,123.295235138209,20230519
강남구,삼성로,3,104,0,50,143.884298423142,20230519
양천구,신정로,3,104,0,50,222.679866462248,20230519
중랑구,신내로19길,2,104,0,40,306.561998786505,20230519
영등포구,양산로,1,104,0,30,378.757700920602,20230519
강서구,강서로17길,1,104,0,30,257.093441281722,20230519
영등포구,여의공원로,2,104,0,50,288.217950204708,20230519
강서구,마곡동로10길,1,104,0,30,196.00117171231,20230519
영등포구,영신로,2,104,0,30,33.302834674765,20230519
중랑구,신내로15길,1,104,0,30,130.031762620414,20230519
도봉구,도봉로136가길,1,104,0,30,326.783160214629,20230519
강서구,양천로67길,1,104,0,30,238.648765470112,20230519
강서구,화곡로,2,104,0,50,217.009084952021,20230519
영등포구,의사당대로,5,104,0,50,168.845177516326,20230519
강남구,남부순환로,4,104,0,50,110.004414235198,20230519
구로구,중앙로,3,104,0,50,34.066281051293,20230519
강서구,수명로1길,1,104,0,40,159.499995653799,20230519
강동구,성내로,2,104,0,40,154.617757969356,20230519
양천구,목동중앙북로8길,1,104,0,30,103.891788182929,20230519
구로구,영등포로2길,1,104,0,50,60.563939585619,20230519
양천구,목동서로6길,1,104,0,30,483.33407268394,20230519
성북구,대사관로11나길,1,104,0,30,315.839681756476,20230519
강남구,테헤란로78길,1,104,0,30,173.154402601362,20230519
강남구,언주로130길,1,104,0,30,296.987321177556,20230519
강남구,봉은사로113길,1,104,0,30,172.88631952785,20230519
강동구,선사로,3,104,0,30,251.294361149694,20230519
강남구,광평로47길,1,104,0,30,233.501454740547,20230519
노원구,노원로1길,2,104,0,30,103.474517919177,20230519
중랑구,봉우재로,2,104,0,50,581.589577005137,20230519
금천구,가산디지털1로,1,104,0,40,227.603642413393,20230519
종로구,사직로,3,103,0,50,86.248477643865,20230519
강남구,선릉로,1,104,0,30,72.790274015033,20230519
양천구,국회대로,2,104,0,50,75.184494848468,20230519
마포구,월드컵북로,4,104,0,50,296.204619727631,20230519
성북구,종암로,4,104,0,50,115.68299507343,20230519
강동구,천호대로170길,1,104,0,30,613.144957291354,20230519
양천구,신월로20길,2,104,0,40,78.576423694691,20230519
노원구,초안산로,3,104,0,50,319.717784211876,20230519
동대문구,안암로,1,104,0,30,44.000302984773,20230519
송파구,위례순환로2길,2,107,0,30,241.540733638371,20230519
강북구,한천로,2,104,0,50,96.048488084856,20230519
금천구,벚꽃로6길,2,104,0,50,321.413107933092,20230519
강남구,헌릉로569길,1,104,0,40,37.916021418075,20230519
성북구,돌곶이로27길,1,104,0,50,430.780691379051,20230519
용산구,강변북로,1,102,0,80,130.535645059702,20230519
서대문구,신촌로,4,103,0,60,543.599048215173,20230519
강동구,아리수로97길,2,104,0,30,267.275195004791,20230519
구로구,개봉로17길,1,104,0,30,211.052012969649,20230519
종로구,새문안로,3,103,0,50,54.723200028161,20230519
동작구,사당로,2,107,0,50,272.694110544845,20230519
영등포구,문래로20길,1,104,0,40,93.804955111092,20230519
동작구,상도로34길,1,104,0,30,91.113124539543,20230519
종로구,인사동길,1,104,0,30,113.37534365385,20230519
서대문구,신촌로,4,103,0,50,103.803976468431,20230519
영등포구,신풍로,2,104,0,60,362.623931384895,20230519
서초구,서래로,1,104,0,30,555.179410669532,20230519
구로구,남부순환로,3,104,0,50,350.012064641708,20230519
중랑구,봉우재로,2,104,0,50,546.344572791469,20230519
송파구,동남로14길,1,104,0,30,302.571847959551,20230519
성북구,동소문로,1,104,0,60,206.251431931571,20230519
중구,세종대로,4,104,0,50,85.125731234913,20230519
중랑구,공릉로,1,104,0,30,208.369265415521,20230519
중랑구,용마산로94길,1,104,0,30,194.285713863183,20230519
송파구,위례북로,1,107,0,30,148.656334805004,20230519
동작구,올림픽대로,2,102,0,50,914.266835049376,20230519
강남구,압구정로,3,104,0,50,150.247851459549,20230519
노원구,덕릉로94가길,1,104,0,30,575.992244981625,20230519
강서구,화곡로69길,1,104,0,40,119.32382873964,20230519
강남구,헌릉로718길,1,104,3,40,168.474518096728,20230519
영등포구,경인로77길,1,104,0,30,56.325198752515,20230519
마포구,강변북로,1,102,0,60,134.34462587613,20230519
영등포구,국회대로,4,104,0,60,71.428834583211,20230519
강남구,압구정로,3,104,0,50,391.981146618109,20230519
송파구,송이로,2,104,0,50,100.160653875836,20230519
마포구,월드컵북로30길,1,104,0,30,355.979414844699,20230519
강서구,강서로56가길,1,104,0,30,147.863991701355,20230519
강동구,고덕로61길,2,104,0,40,257.981488492925,20230519
동대문구,황물로,2,104,0,40,288.800251731944,20230519
중구,칠패로,3,104,0,50,46.033439841496,20230519
은평구,대서문길,1,104,0,30,113.080154199563,20230519
마포구,성산로,2,104,0,50,157.287836031661,20230519
용산구,백범로90길,1,104,0,60,48.037806657041,20230519
광진구,능동로,1,104,0,50,83.86969878248,20230519
서초구,남부순환로,2,104,2,50,338.597303161868,20230519
송파구,오금로36길,1,104,0,40,325.062603855059,20230519
영등포구,양산로,1,104,0,30,264.617452014733,20230519
종로구,낙산길,1,104,0,30,251.56783107832,20230519
성북구,종암로,4,104,0,50,137.005010165662,20230519
강서구,공항대로,1,103,0,60,162.739708511833,20230519
서초구,효령로68길,1,104,0,30,45.056949411553,20230519
구로구,개봉로20길,4,104,0,40,184.137928032709,20230519
금천구,금하로,2,104,0,40,259.985800652377,20230519
성북구,돌곶이로,2,104,0,50,123.586933482276,20230519
송파구,백제고분로,2,104,2,50,509.791659955138,20230519
용산구,새창로14길,1,104,0,10,151.220079569538,20230519
송파구,법원로11길,2,104,0,30,102.265735902294,20230519
동대문구,답십리로,2,104,0,60,185.262631062099,20230519
마포구,가양대로,3,104,0,60,197.843263330764,20230519
노원구,노원로,2,104,0,50,50.603061454301,20230519
영등포구,의사당대로,6,104,0,50,133.764103197789,20230519
노원구,노원로,3,104,0,50,104.124782552277,20230519
마포구,월드컵북로,3,104,0,50,168.851374370423,20230519
마포구,독막로8길,1,104,0,50,292.706811326516,20230519
성북구,화랑로,5,104,0,50,400.802974952304,20230519
서대문구,동교로,1,104,0,30,47.790182290577,20230519
노원구,한글비석로15길,1,104,0,30,138.599795572788,20230519
서대문구,내부순환도로,1,102,0,60,520.02493942948,20230519
성동구,왕십리로,1,104,0,60,162.209605294932,20230519
영등포구,선유로,1,104,0,30,120.004441332825,20230519
구로구,중앙로14나길,1,104,0,40,82.565292173813,20230519
강남구,밤고개로26길,1,104,0,30,271.104398574505,20230519
구로구,디지털로32길,2,104,0,30,310.747788710933,20230519
금천구,서부샛길,1,104,0,40,340.527323920166,20230519
강서구,화곡로,4,104,0,50,134.873403106553,20230519
중구,서소문로9길,1,104,0,30,93.552532220077,20230519
중구,서소문로12길,1,104,0,30,138.14613350857,20230519
영등포구,여의동로1길,2,104,0,40,145.140917288159,20230519
노원구,한글비석로15길,1,104,0,30,168.343997527701,20230519
금천구,시흥대로,4,104,0,50,119.496893402445,20230519
서대문구,거북골로,1,104,0,40,210.796819811185,20230519
동대문구,사가정로,2,104,0,40,95.158063418321,20230519
양천구,신정로7길,2,104,0,50,143.961833386246,20230519
구로구,연동로,1,104,0,30,555.356044754071,20230519
송파구,위례중앙로,2,104,0,60,98.489746070206,20230519
금천구,범안로15길,1,104,0,30,221.407117555991,20230519
금천구,한내로,1,104,0,30,442.166644081567,20230519
노원구,화랑로45길,1,104,0,40,720.363885628283,20230519
구로구,경인로63길,1,104,0,30,233.525303591762,20230519
성북구,대사관로.삼청로.사이길,1,104,4,30,84.496259657657,20230519
중구,통일로4길,1,104,0,30,63.851809640117,20230519
강동구,천호대로,4,103,0,50,158.686688231511,20230519
영등포구,영등포로28길,1,104,0,30,118.321419649353,20230519
성북구,화랑로,5,104,0,50,43.084313821072,20230519
강서구,개화동로20길,2,104,0,60,318.278193250496,20230519
구로구,경인로,3,103,0,50,636.406603942787,20230519
강남구,선릉로,3,104,0,60,156.982330086477,20230519
은평구,증산로,3,103,0,50,207.283530679928,20230519
강동구,동남로,3,104,0,50,329.360868923286,20230519
동대문구,왕산로,3,103,0,60,87.881382685441,20230519
영등포구,공항대로,4,103,3,50,79.281699309721,20230519
관악구,관악로,4,104,0,50,260.94788935965,20230519
은평구,갈현로,1,104,0,30,228.866768367649,20230519
송파구,새말로12길,1,104,0,30,222.681175685702,20230519
송파구,수도권제1순환고속도로,1,101,0,50,225.203738242492,20230519
용산구,독서당로,3,104,0,50,289.432515155235,20230519
양천구,남부순환로72길,2,104,0,30,180.550964366535,20230519
금천구,서부샛길,1,107,0,50,74.329279308424,20230519
영등포구,대방천로,2,104,1,60,509.280235645768,20230519
관악구,관악로,4,104,0,50,71.47677907829,20230519
강북구,삼양로116길,1,104,0,10,378.998356521545,20230519
서대문구,명지대길,1,104,0,30,509.902915592398,20230519
강남구,테헤란로,4,104,0,50,275.937996589165,20230519
은평구,증산로23길,1,104,0,30,220.393941141822,20230519
강남구,자곡로,3,104,0,60,63.853471636177,20230519
중랑구,중랑천로,2,104,0,30,445.624120118759,20230519
용산구,후암로,2,104,0,50,106.368296346626,20230519
마포구,가양대로,3,104,0,50,145.692441410083,20230519
성북구,동소문로,3,104,0,50,287.989084160738,20230519
도봉구,도봉로,1,104,0,30,214.345315423509,20230519
강남구,일원로,2,104,0,30,92.529282585979,20230519
중랑구,상봉로,2,104,0,50,46.60719753912,20230519
강북구,오현로20길,1,104,0,40,191.849547533934,20230519
광진구,자양로,3,103,0,50,220.930436500211,20230519
강남구,학동로46길,1,104,0,30,144.334534555929,20230519
강북구,한천로,2,104,0,50,466.497067810213,20230519
강서구,마곡동로6길,1,104,0,30,58.001574556459,20230519
서초구,서초대로,3,104,0,50,502.368433288465,20230519
강서구,등촌로13자길,1,104,0,10,104.425205199803,20230519
영등포구,문래로30길,2,104,0,40,193.855170256171,20230519
노원구,화랑로,3,107,0,50,75.794171184114,20230519
성북구,화랑로14길,1,104,0,30,541.61343521165,20230519
강서구,마곡중앙4로,1,104,0,30,300.032255258079,20230519
마포구,강변북로,2,102,0,80,189.44384626591,20230519
마포구,망원로3길,1,104,0,10,277.493288216234,20230519
구로구,공원로,4,104,0,30,77.834286989918,20230519
서초구,바우뫼로7길,1,104,0,30,194.128262978389,20230519
양천구,경인고속도로,1,101,0,40,376.373766443252,20230519
광진구,강변역로,2,104,0,30,75.730531229196,20230519
도봉구,도봉로146길,1,104,0,50,157.297192230116,20230519
중랑구,동일로,4,103,0,60,350.361456215871,20230519
동대문구,한천로,3,104,0,60,114.193393743154,20230519
성북구,대사관로,1,104,0,30,197.121193375837,20230519
중구,퇴계로85길,1,104,0,30,298.222954701335,20230519
양천구,신월여의지하도로,2,102,0,80,206.483811779404,20230519
강서구,마곡동로,2,104,0,60,197.833222494452,20230519
서대문구,연희로5길,1,104,0,10,361.900863040582,20230519
강서구,등촌로13길,1,104,0,10,126.157264794876,20230519
구로구,금오로,2,106,0,50,288.393396979622,20230519
구로구,오류로,1,104,0,30,90.406319282878,20230519
광진구,아차산로62길,1,104,0,10,106.273201125474,20230519
광진구,아차산로.인접길,1,104,0,30,84.714987946995,20230519
영등포구,여의서로1길,1,104,0,40,232.232556266972,20230519
중구,퇴계로85길,1,104,0,30,298.142040244273,20230519
광진구,아차산로,2,104,0,50,178.200980543357,20230519
구로구,개봉로23가길,1,104,0,50,164.22380156539,20230519
금천구,시흥대로6길,1,104,0,30,45.362019124804,20230519
중랑구,상봉로,2,104,0,50,72.011824901076,20230519
성동구,동일로,1,103,0,50,96.486850283169,20230519
성북구,돌곶이로,2,104,0,50,287.221517392483,20230519
강동구,올림픽로,2,104,0,50,164.170696925014,20230519
동대문구,장한로22길,1,104,0,10,267.504359015196,20230519
서초구,잠원로,3,104,0,50,80.773341148052,20230519
구로구,구로동로,2,104,0,50,19.543919088098,20230519
마포구,월드컵북로,3,104,0,50,133.961204114138,20230519
서초구,사평대로,5,104,0,50,162.814872036262,20230519
양천구,신정로7길,2,104,0,50,228.336295424409,20230519
강서구,강서로62길,1,104,0,30,174.590876625537,20230519
광진구,군자로15길,1,104,0,40,97.741511567115,20230519
서초구,나루터로4길,1,104,0,30,543.544244931763,20230519
송파구,동남로,3,104,0,50,271.03509322338,20230519
구로구,경인로67길,2,104,0,30,285.89364412277,20230519
강서구,방화대로34길,1,104,0,30,59.531964478043,20230519
강서구,오정로,2,103,0,50,306.983530041521,20230519
도봉구,도봉로170길,2,103,0,50,110.146545159359,20230519
강남구,올림픽대로,4,102,0,80,594.346036461947,20230519
광진구,천호대로140길,1,104,0,30,166.672311523492,20230519
영등포구,양평로,3,104,0,50,52.06126386786,20230519
송파구,충민로,2,104,0,30,33.654332083159,20230717
서대문구,응암로,2,104,0,60,205.087602594674,20230519
송파구,동남로,2,104,0,50,249.151091570572,20230519
광진구,강변역로,4,104,0,50,95.822377280318,20230519
영등포구,도영로22길,1,104,0,30,468.040412666529,20230519
관악구,관악로,3,104,0,30,900.840778469963,20230519
광진구,아차산로,3,104,0,60,252.897649557199,20230519
강서구,개화동로,1,104,0,10,455.72870871241,20230519
송파구,올림픽대로,1,102,0,40,220.673352413407,20230519
서초구,청계산로11길,1,104,0,30,175.733472396768,20230519
영등포구,선유로,2,104,0,50,62.177871980622,20230519
영등포구,여의대방로68길,1,104,0,10,97.12459771965,20230519
중랑구,공릉로2길,1,104,0,30,151.347228569652,20230519
관악구,신림로29길,1,104,3,50,48.092440649553,20230519
성동구,동부간선도로,1,102,0,40,244.771840772609,20230519
성동구,마조로19길,1,104,0,40,461.623690764808,20230519
양천구,안양천로,1,104,0,50,226.278024540904,20230519
용산구,강변북로,4,102,0,80,892.013798574583,20230519
노원구,노원로26길,1,104,3,30,46.857122344986,20230519
은평구,통일로,3,103,0,60,214.23999262778,20230519
강북구,오현로,2,104,0,30,253.935353760752,20230519
서초구,서초대로,4,104,0,50,329.096800900704,20230519
관악구,문성로,2,104,0,50,146.243336321593,20230519
강남구,도곡로,3,104,0,60,294.470256779383,20230519
송파구,한가람로20길,1,104,0,30,236.807493015455,20230519
성동구,금호로,1,104,0,40,396.9983553818,20230519
강남구,영동대로,7,103,0,50,139.268433898625,20230519
강남구,올림픽대로,1,102,0,60,210.959890221842,20230519
서초구,잠원로,1,104,0,30,206.335544601345,20230519
송파구,동남로,3,104,0,50,135.012112270686,20230519
강남구,언주로134길,1,104,0,30,225.415513267449,20230519
강남구,삼성로,3,104,0,50,163.848671719252,20230519
송파구,문정로,1,104,0,30,70.46220711624,20230519
영등포구,영등포로22길,1,104,0,10,137.27371541536,20230519
강남구,학동로,3,104,0,50,265.526730215744,20230519
강남구,남부순환로,4,104,0,50,28.61855159108,20230519
영등포구,도신로,2,104,0,50,229.101399692455,20230519
중구,퇴계로,3,104,0,50,297.448453037496,20230519
성동구,아차산로,3,104,0,60,190.201234647052,20230519
종로구,북촌로,2,104,0,30,282.337595079913,20230519
송파구,법원로6길,1,104,0,30,159.197895344023,20230519
강서구,방화대로34길,1,104,0,30,103.824800007856,20230519
구로구,도림로,2,104,0,50,164.019950169446,20230519
마포구,구룡길,1,104,0,60,171.708796289591,20230519
광진구,능동로,2,104,0,50,464.92172457492,20230519
마포구,성암로,2,104,0,50,108.956062221023,20230519
영등포구,도영로,2,104,0,50,62.018081553104,20230519
강동구,명일로,1,104,0,10,254.045811292816,20230519
강남구,남부순환로365길,1,104,0,30,100.368278785503,20230519
중랑구,겸재로3길,1,104,0,30,461.99614676649,20230519
서초구,서초대로,4,104,0,50,326.444113999986,20230519
도봉구,도당로,2,104,0,30,118.513974160006,20230519
강남구,헌릉로571길,1,104,0,40,71.262600043185,20230519
강동구,아리수로94길,2,104,0,30,301.088734356588,20230519
강동구,아리수로97길,2,104,0,30,340.401783603823,20230519
성동구,동부간선도로,4,102,0,80,878.562462880341,20230519
송파구,위례중앙로,2,107,0,60,183.229180205875,20230519
강서구,공항대로,3,103,0,50,360.898520461147,20230519
영등포구,양평로22길,1,104,0,30,195.221669282036,20230519
성동구,왕십리로,2,104,0,60,193.210732280276,20230519
성동구,뚝섬로,2,104,0,40,221.071273161431,20230519
송파구,새말로,3,104,0,50,325.717146240909,20230519
영등포구,문래북로,2,104,0,40,105.179489328255,20230519
강서구,양천로,3,104,0,50,368.146218536566,20230519
마포구,성암로7길,1,104,0,30,101.661075515342,20230519
강남구,양재대로,3,103,2,70,449.06502363426,20230519
성북구,보문로29길,1,104,0,40,156.193789504841,20230519
서초구,양재대로2길,1,104,0,30,119.175761692202,20230519
양천구,목동중앙로,2,104,0,40,336.887289243751,20230519
송파구,올림픽대로,2,102,0,40,190.712147173669,20230519
양천구,중앙로21길,1,104,0,30,376.710882957185,20230519
도봉구,시루봉로25길,1,104,0,30,193.764003791783,20230519
강서구,마곡동로,2,104,0,60,110.47957353142,20230519
강남구,선릉로,2,104,0,50,83.001752783713,20230519
관악구,문성로38길,1,104,0,10,64.753931591685,20230519
성북구,돌곶이로,2,104,0,50,264.119375681837,20230519
양천구,안양천로,2,104,0,50,548.387904166684,20230519
은평구,서오릉로,3,104,0,50,410.140484697475,20230519
강남구,양재대로,3,105,0,50,240.789621855266,20230519
강동구,성안로,2,104,0,60,136.505755556173,20230519
노원구,마들로,1,104,0,50,279.519609545956,20230519
구로구,중앙로6길,1,104,0,30,253.099663608642,20230519
은평구,갈현로23길,1,104,0,30,694.738014146969,20230519
서초구,경부고속도로,5,101,0,110,1224.26304199383,20230519
용산구,녹사평대로26길,1,104,0,30,441.497751391327,20230519
송파구,위례성대로,6,104,0,50,235.939127323604,20230519
양천구,남부순환로,1,104,0,60,319.049023077368,20230519
중구,장충단로,3,104,0,50,192.655936374312,20230519
양천구,중앙로,3,104,0,50,303.701777878587,20230519
영등포구,양평로,2,104,0,50,121.453069822829,20230519
동작구,노들로,1,104,0,60,60.475567964008,20230519
서초구,동작대로,2,104,1,50,378.457812003679,20230519
중랑구,봉화산로,2,104,0,50,71.302003863646,20230519
동대문구,천호대로,2,104,0,60,296.2991502722,20230519
강동구,양재대로84길,1,104,0,30,201.756630342144,20230519
마포구,농수산시장로,3,103,0,50,247.997244321999,20230519
종로구,삼봉로,1,104,0,30,82.308377032627,20230519
양천구,목동남로4길,1,104,0,30,280.822943967852,20230519
성북구,오패산로3길,1,104,0,30,893.590543492494,20230519
노원구,초안산로,3,104,0,50,216.837348966506,20230519
종로구,수표로,1,104,0,30,263.802468616928,20230519
노원구,동부간선도로,2,102,2,40,372.944412119413,20230519
양천구,국회대로,2,104,0,60,89.195109447603,20230519
동작구,보라매로5길,2,104,0,30,148.279174401692,20230519
용산구,효창원로37길,1,104,0,30,173.650051590083,20230519
중구,을지로,3,104,0,50,158.285120064165,20230519
성북구,북악산로,1,104,0,30,128.83533257623,20230519
성북구,대사관로1길,1,104,0,30,128.79285877794,20230519
구로구,가마산로27길,1,104,0,30,128.346786348133,20230519
서초구,잠원로4길,1,104,0,30,128.372694101191,20230519
마포구,월드컵북로43길,1,104,0,30,135.417178460808,20230519
마포구,강변북로,2,102,0,80,264.084021913318,20230519
서대문구,거북골로,2,104,0,30,105.068193837171,20230519
마포구,강변북로,4,102,0,80,303.961036557606,20230519
강남구,선릉로,3,104,0,50,95.921508559813,20230519
서대문구,불광천길,1,104,0,40,254.595692689774,20230519
노원구,노원로,3,104,0,50,137.123844152786,20230519
성동구,강변북로,5,102,0,80,646.113808765895,20230519
서대문구,거북골로,2,104,0,60,261.263205474772,20230519
서초구,신반포로,3,104,0,50,313.010367573338,20230519
강남구,광평로,4,104,0,60,116.659359505848,20230519
서초구,동산로,1,104,0,30,332.119034577633,20230519
서대문구,성산로,4,104,0,50,55.718973203558,20230519
강북구,한천로132길,1,104,0,30,451.097403056199,20230519
양천구,목동서로8길,1,104,0,30,516.965224173589,20230519
강남구,강남대로,4,104,0,50,596.71878864125,20230519
영등포구,선유로9길,1,104,0,30,102.593890512661,20230519
용산구,이촌로,1,104,0,10,183.100274155175,20230519
성동구,성덕정길,1,104,0,40,99.947175862122,20230519
성동구,동부간선도로,4,102,0,80,604.640884175037,20230519
성동구,뚝섬로,2,104,0,40,115.483903866895,20230519
영등포구,여의대방로47길,1,104,0,30,172.484627457238,20230519
강서구,화곡로58길,1,104,0,30,65.614284777339,20230519
구로구,구로중앙로27길,1,104,0,30,91.726827852219,20230519
성동구,무학로,2,104,0,50,147.97600705867,20230519
강남구,양재대로,1,103,0,40,136.224001267319,20230519
노원구,동일로203길,2,104,0,30,304.491358268181,20230519
중랑구,양원역로6가길,1,104,0,30,34.001857643518,20230519
종로구,새문안로5길,1,104,0,30,163.743084715486,20230519
강남구,학동로68길,2,104,0,30,144.059468141748,20230519
금천구,벚꽃로6길,2,104,0,50,199.853140946872,20230519
관악구,대학20길,1,104,0,10,52.99892262036,20230519
관악구,서울대학교.내부도로,1,104,0,30,1226.73305897792,20230519
구로구,남부순환로,3,104,0,50,555.734134860955,20230519
구로구,중앙로,3,104,0,50,34.066416566026,20230519
노원구,마들로,1,104,0,50,399.472814040314,20230519
동대문구,장한로,3,104,0,60,61.695491476217,20230519
성북구,정릉로,3,104,0,50,177.364128895586,20230519
중구,다산로,3,104,0,50,182.811114196232,20230519
서초구,분당내곡간도시고속화도로,3,102,4,90,545.007659352705,20230519
관악구,솔밭로,1,104,0,30,344.964854239411,20230519
성동구,강변북로,5,102,0,80,91.559202891385,20230519
영등포구,여의대로,1,104,0,40,123.661079656418,20230519
동작구,여의대방로,4,104,3,50,105.432370038654,20230519
종로구,진흥로,3,104,0,50,250.794774683799,20230519
구로구,구로중앙로,3,104,0,50,241.378841789335,20230519
금천구,시흥대로79길,1,104,0,30,197.691290464275,20230519
종로구,율곡로,3,104,2,50,353.179832596613,20230519
강남구,남부순환로,4,104,0,60,235.157324388533,20230519
중구,청구로8길,1,104,0,30,374.522839235681,20230519
강남구,테헤란로,4,104,0,50,264.389365250317,20230519
도봉구,덕릉로,3,104,3,50,87.069343417125,20230519
강남구,논현로,3,104,0,50,93.066545535164,20230519
서초구,효령로,3,104,0,50,34.041117465996,20230519
마포구,대흥로24길,2,107,0,30,57.909970225891,20230519
노원구,화랑로,3,104,0,60,2289.88985586883,20230519
동대문구,고산자로,3,104,0,50,452.232791459534,20230519
강남구,동부간선도로,3,102,3,80,382.657239198941,20230519
종로구,율곡로,3,104,0,50,132.42786744562,20230519
영등포구,선유로9길,1,104,0,30,196.505727479154,20230519
영등포구,여의동로,2,104,0,50,40.415879954982,20230519
